Time,Value
1.177746,2.257331
1.179415,2.251754
1.181083,2.246155
1.182751,2.240532
1.184419,2.234888
1.186087,2.229221
1.187756,2.223531
1.189424,2.217819
1.191092,2.212085
1.192760,2.206329
1.194428,2.200550
1.196097,2.194750
1.197765,2.188927
1.199433,2.183083
1.201101,2.177216
1.202769,2.171328
1.204438,2.165418
1.206106,2.159486
1.207774,2.153532
1.209442,2.147557
1.211110,2.141561
1.212779,2.135543
1.214447,2.129504
1.216115,2.123443
1.217783,2.117361
1.219451,2.111258
1.221120,2.105134
1.222788,2.098989
1.224456,2.092823
1.226124,2.086636
1.227792,2.080428
1.229460,2.074199
1.231129,2.067950
1.232797,2.061680
1.234465,2.055390
1.236133,2.049079
1.237801,2.042748
1.239470,2.036396
1.241138,2.030024
1.242806,2.023633
1.244474,2.017220
1.246142,2.010788
1.247811,2.004336
1.249479,1.997864
1.251147,1.991373
1.252815,1.984861
1.254483,1.978330
1.256152,1.971779
1.257820,1.965209
1.259488,1.958619
1.261156,1.952010
1.262824,1.945382
1.264493,1.938734
1.266161,1.932068
1.267829,1.925382
1.269497,1.918677
1.271165,1.911954
1.272834,1.905211
1.274502,1.898450
1.276170,1.891670
1.277838,1.884872
1.279506,1.878055
1.281175,1.871220
1.282843,1.864366
1.284511,1.857494
1.286179,1.850604
1.287847,1.843696
1.289516,1.836770
1.291184,1.829825
1.292852,1.822863
1.294520,1.815883
1.296188,1.808886
1.297857,1.801871
1.299525,1.794838
1.301193,1.787788
1.302861,1.780721
1.304529,1.773636
1.306198,1.766534
1.307866,1.759415
1.309534,1.752279
1.311202,1.745126
1.312870,1.737956
1.314538,1.730769
1.316207,1.723566
1.317875,1.716346
1.319543,1.709109
1.321211,1.701856
1.322879,1.694587
1.324548,1.687301
1.326216,1.680000
1.327884,1.672682
1.329552,1.665348
1.331220,1.657999
1.332889,1.650633
1.334557,1.643252
1.336225,1.635855
1.337893,1.628443
1.339561,1.621015
1.341230,1.613572
1.342898,1.606113
1.344566,1.598639
1.346234,1.591151
1.347902,1.583647
1.349571,1.576128
1.351239,1.568595
1.352907,1.561046
1.354575,1.553483
1.356243,1.545906
1.357912,1.538314
1.359580,1.530708
1.361248,1.523087
1.362916,1.515453
1.364584,1.507804
1.366253,1.500141
1.367921,1.492465
1.369589,1.484774
1.371257,1.477070
1.372925,1.469352
1.374594,1.461621
1.376262,1.453876
1.377930,1.446119
1.379598,1.438347
1.381266,1.430563
1.382935,1.422766
1.384603,1.414956
1.386271,1.407133
1.387939,1.399297
1.389607,1.391448
1.391276,1.383588
1.392944,1.375714
1.394612,1.367829
1.396280,1.359931
1.397948,1.352021
1.399616,1.344099
1.401285,1.336165
1.402953,1.328219
1.404621,1.320261
1.406289,1.312292
1.407957,1.304312
1.409626,1.296320
1.411294,1.288316
1.412962,1.280302
1.414630,1.272276
1.416298,1.264239
1.417967,1.256191
1.419635,1.248133
1.421303,1.240064
1.422971,1.231984
1.424639,1.223894
1.426308,1.215793
1.427976,1.207683
1.429644,1.199562
1.431312,1.191431
1.432980,1.183290
1.434649,1.175139
1.436317,1.166978
1.437985,1.158808
1.439653,1.150628
1.441321,1.142439
1.442990,1.134240
1.444658,1.126033
1.446326,1.117816
1.447994,1.109590
1.449662,1.101355
1.451331,1.093112
1.452999,1.084860
1.454667,1.076599
1.456335,1.068330
1.458003,1.060053
1.459672,1.051767
1.461340,1.043474
1.463008,1.035172
1.464676,1.026863
1.466344,1.018545
1.468013,1.010220
1.469681,1.001888
1.471349,0.993548
1.473017,0.985201
1.474685,0.976846
1.476354,0.968485
1.478022,0.960116
1.479690,0.951741
1.481358,0.943359
1.483026,0.934970
1.484694,0.926575
1.486363,0.918174
1.488031,0.909766
1.489699,0.901352
1.491367,0.892932
1.493035,0.884506
1.494704,0.876074
1.496372,0.867636
1.498040,0.859193
1.499708,0.850745
1.501376,0.842291
1.503045,0.833832
1.504713,0.825368
1.506381,0.816899
1.508049,0.808425
1.509717,0.799946
1.511386,0.791463
1.513054,0.782975
1.514722,0.774483
1.516390,0.765986
1.518058,0.757486
1.519727,0.748981
1.521395,0.740473
1.523063,0.731961
1.524731,0.723445
1.526399,0.714925
1.528068,0.706403
1.529736,0.697877
1.531404,0.689347
1.533072,0.680815
1.534740,0.672280
1.536409,0.663742
1.538077,0.655202
1.539745,0.646659
1.541413,0.638113
1.543081,0.629565
1.544750,0.621015
1.546418,0.612464
1.548086,0.603910
1.549754,0.595354
1.551422,0.586797
1.553091,0.578238
1.554759,0.569678
1.556427,0.561117
1.558095,0.552555
1.559763,0.543991
1.561432,0.535427
1.563100,0.526862
1.564768,0.518296
1.566436,0.509730
1.568104,0.501164
1.569772,0.492597
1.571441,0.484030
1.573109,0.475464
1.574777,0.466897
1.576445,0.458331
1.578113,0.449765
1.579782,0.441200
1.581450,0.432636
1.583118,0.424072
1.584786,0.415509
1.586454,0.406948
1.588123,0.398387
1.589791,0.389829
1.591459,0.381271
1.593127,0.372715
1.594795,0.364162
1.596464,0.355609
1.598132,0.347060
1.599800,0.338512
1.601468,0.329966
1.603136,0.321423
1.604805,0.312883
1.606473,0.304345
1.608141,0.295811
1.609809,0.287279
1.611477,0.278750
1.613146,0.270225
1.614814,0.261703
1.616482,0.253185
1.618150,0.244670
1.619818,0.236160
1.621487,0.227653
1.623155,0.219150
1.624823,0.210652
1.626491,0.202158
1.628159,0.193669
1.629828,0.185184
1.631496,0.176704
1.633164,0.168229
1.634832,0.159760
1.636500,0.151295
1.638169,0.142836
1.639837,0.134383
1.641505,0.125935
1.643173,0.117493
1.644841,0.109057
1.646510,0.100627
1.648178,0.092204
1.649846,0.083786
1.651514,0.075376
1.653182,0.066972
1.654850,0.058575
1.656519,0.050185
1.658187,0.041802
1.659855,0.033426
1.661523,0.025058
1.663191,0.016698
1.664860,0.008345
1.666528,-0.000000
